PERIODO,COLE_BILINGUE,COLE_DEPTO_UBICACION,COLE_JORNADA,COLE_NATURALEZA,ESTU_GENERO,PUNT_INGLES,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,PUNT_GLOBAL
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,46.0,44.0,44.0,56.0,240.0
20172,,BOGOTA,SABATINA,OFICIAL,F,31.0,37.0,47.0,50.0,42.0,215.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,76.0,70.0,67.0,69.0,66.0,343.0
20181,,BOGOTA,SABATINA,NO OFICIAL,F,59.0,45.0,57.0,43.0,47.0,244.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,48.0,50.0,37.0,46.0,37.0,215.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,100.0,69.0,77.0,71.0,73.0,373.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,100.0,69.0,77.0,71.0,73.0,373.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,46.0,72.0,60.0,66.0,74.0,332.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,58.0,72.0,62.0,63.0,64.0,323.0
20172,N,BOGOTA,TARDE,OFICIAL,F,55.0,54.0,52.0,63.0,58.0,283.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,65.0,63.0,63.0,59.0,312.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,48.0,60.0,46.0,40.0,47.0,241.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,56.0,60.0,57.0,57.0,59.0,290.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,75.0,70.0,71.0,69.0,358.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,78.0,70.0,66.0,69.0,66.0,343.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,78.0,70.0,66.0,69.0,66.0,343.0
20172,N,BOGOTA,UNICA,OFICIAL,F,38.0,45.0,49.0,51.0,50.0,240.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,45.0,32.0,32.0,40.0,48.0,193.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,51.0,40.0,35.0,46.0,54.0,222.0
20172,N,BOGOTA,TARDE,OFICIAL,F,31.0,41.0,42.0,48.0,44.0,214.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,43.0,57.0,52.0,55.0,56.0,270.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,63.0,63.0,58.0,55.0,69.0,307.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,62.0,58.0,53.0,60.0,65.0,296.0
20172,N,BOGOTA,TARDE,OFICIAL,F,64.0,66.0,67.0,54.0,67.0,318.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,46.0,54.0,57.0,37.0,48.0,244.0
20172,N,BOGOTA,UNICA,OFICIAL,F,33.0,42.0,45.0,39.0,49.0,215.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,73.0,66.0,75.0,66.0,69.0,347.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,53.0,53.0,54.0,56.0,54.0,271.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,54.0,26.0,43.0,39.0,43.0,195.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,45.0,43.0,34.0,48.0,43.0,211.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,72.0,53.0,65.0,61.0,62.0,306.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,54.0,59.0,56.0,55.0,280.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,88.0,63.0,74.0,69.0,80.0,364.0
20172,N,BOGOTA,SABATINA,OFICIAL,F,30.0,43.0,40.0,45.0,37.0,202.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,73.0,75.0,66.0,47.0,75.0,332.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,49.0,39.0,42.0,51.0,55.0,235.0
20172,,BOGOTA,TARDE,OFICIAL,F,36.0,49.0,56.0,47.0,59.0,257.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,M,37.0,59.0,50.0,40.0,52.0,246.0
20172,N,BOGOTA,UNICA,OFICIAL,M,55.0,69.0,56.0,57.0,58.0,298.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,64.0,66.0,60.0,67.0,69.0,327.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,40.0,32.0,52.0,37.0,52.0,215.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,44.0,45.0,55.0,52.0,57.0,258.0
20172,N,BOGOTA,TARDE,OFICIAL,F,45.0,52.0,49.0,50.0,63.0,264.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,51.0,57.0,42.0,44.0,50.0,242.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,36.0,48.0,41.0,55.0,42.0,228.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,54.0,58.0,53.0,53.0,57.0,276.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,36.0,49.0,48.0,50.0,54.0,246.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,72.0,77.0,74.0,71.0,72.0,367.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,33.0,34.0,38.0,39.0,47.0,195.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,56.0,60.0,67.0,65.0,57.0,309.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,F,39.0,53.0,60.0,57.0,57.0,277.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,86.0,67.0,83.0,70.0,73.0,371.0
20172,,BOGOTA,UNICA,OFICIAL,M,44.0,61.0,59.0,56.0,61.0,290.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,36.0,49.0,44.0,44.0,46.0,225.0
20181,N,BOGOTA,NOCHE,NO OFICIAL,M,40.0,58.0,52.0,49.0,49.0,255.0
20172,N,BOGOTA,TARDE,OFICIAL,F,41.0,45.0,45.0,46.0,52.0,233.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,51.0,54.0,48.0,54.0,63.0,272.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,79.0,76.0,76.0,72.0,77.0,378.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,51.0,35.0,44.0,38.0,40.0,201.0
20172,,BOGOTA,SABATINA,NO OFICIAL,M,62.0,45.0,52.0,50.0,28.0,226.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,45.0,60.0,56.0,66.0,66.0,303.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,59.0,59.0,53.0,51.0,53.0,272.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,49.0,48.0,51.0,48.0,52.0,248.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,54.0,55.0,44.0,54.0,52.0,257.0
20172,N,BOGOTA,TARDE,OFICIAL,F,41.0,34.0,54.0,47.0,53.0,233.0
20181,,BOGOTA,MAÑANA,NO OFICIAL,M,48.0,47.0,53.0,57.0,53.0,261.0
20172,N,BOGOTA,TARDE,OFICIAL,F,56.0,57.0,53.0,52.0,58.0,275.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,67.0,72.0,68.0,70.0,68.0,347.0
20171,N,BOGOTA,COMPLETA,NO OFICIAL,M,84.0,72.0,63.0,70.0,61.0,339.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,60.0,60.0,66.0,64.0,66.0,318.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,40.0,52.0,53.0,47.0,56.0,255.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,63.0,56.0,57.0,63.0,60.0,297.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,54.0,56.0,61.0,54.0,60.0,287.0
20172,N,BOGOTA,TARDE,OFICIAL,M,41.0,46.0,39.0,48.0,52.0,229.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,50.0,40.0,54.0,52.0,43.0,237.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,39.0,37.0,49.0,52.0,56.0,239.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,50.0,56.0,57.0,63.0,290.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,68.0,67.0,71.0,65.0,77.0,349.0
20181,N,BOGOTA,NOCHE,NO OFICIAL,M,44.0,65.0,48.0,57.0,39.0,258.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,52.0,60.0,58.0,56.0,56.0,285.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,49.0,53.0,51.0,57.0,262.0
20172,N,BOGOTA,TARDE,OFICIAL,M,57.0,46.0,52.0,53.0,52.0,256.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,64.0,57.0,56.0,60.0,60.0,293.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,74.0,74.0,75.0,70.0,74.0,367.0
20172,,BOGOTA,TARDE,OFICIAL,M,36.0,39.0,40.0,41.0,39.0,197.0
20172,N,BOGOTA,TARDE,OFICIAL,M,60.0,57.0,63.0,60.0,61.0,301.0
20172,N,BOGOTA,TARDE,OFICIAL,F,43.0,41.0,32.0,45.0,47.0,207.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,70.0,67.0,58.0,63.0,63.0,317.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,43.0,57.0,60.0,57.0,57.0,283.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,37.0,21.0,28.0,42.0,35.0,160.0
20172,N,BOGOTA,TARDE,OFICIAL,M,46.0,45.0,46.0,51.0,48.0,237.0
20172,N,BOGOTA,TARDE,OFICIAL,F,44.0,49.0,43.0,42.0,53.0,233.0
20172,N,BOGOTA,TARDE,OFICIAL,M,37.0,50.0,48.0,44.0,55.0,242.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,49.0,51.0,44.0,54.0,52.0,251.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,84.0,80.0,80.0,77.0,74.0,391.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,84.0,80.0,80.0,77.0,74.0,391.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,39.0,38.0,44.0,42.0,51.0,217.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,52.0,44.0,51.0,56.0,51.0,253.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,68.0,62.0,68.0,71.0,341.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,68.0,62.0,68.0,71.0,341.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,63.0,51.0,37.0,49.0,55.0,246.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,35.0,55.0,58.0,50.0,47.0,256.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,70.0,70.0,64.0,74.0,70.0,348.0
20172,N,BOGOTA,TARDE,OFICIAL,F,40.0,45.0,32.0,48.0,44.0,210.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,72.0,63.0,72.0,65.0,346.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,72.0,63.0,72.0,65.0,346.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,73.0,60.0,75.0,64.0,70.0,338.0
20172,N,BOGOTA,TARDE,OFICIAL,M,41.0,51.0,47.0,54.0,53.0,252.0
20172,N,BOGOTA,TARDE,OFICIAL,F,53.0,42.0,48.0,50.0,59.0,250.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,64.0,62.0,67.0,62.0,62.0,317.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,45.0,64.0,57.0,58.0,58.0,291.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,F,49.0,51.0,43.0,58.0,54.0,257.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,66.0,57.0,57.0,57.0,64.0,297.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,53.0,56.0,58.0,55.0,53.0,277.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,51.0,62.0,70.0,64.0,65.0,321.0
20172,N,BOGOTA,TARDE,OFICIAL,M,45.0,48.0,42.0,46.0,44.0,225.0
20172,N,BOGOTA,TARDE,OFICIAL,F,45.0,36.0,43.0,50.0,47.0,220.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,73.0,73.0,54.0,69.0,68.0,333.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,65.0,57.0,66.0,71.0,330.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,65.0,57.0,66.0,71.0,330.0
20172,N,BOGOTA,TARDE,OFICIAL,M,43.0,44.0,49.0,44.0,40.0,221.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,60.0,54.0,53.0,52.0,54.0,269.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,46.0,63.0,54.0,58.0,59.0,288.0
20172,N,BOGOTA,TARDE,OFICIAL,F,55.0,62.0,64.0,51.0,57.0,291.0
20172,N,BOGOTA,SABATINA,OFICIAL,F,35.0,36.0,37.0,43.0,44.0,198.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,47.0,50.0,49.0,52.0,49.0,249.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,69.0,59.0,58.0,63.0,59.0,302.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,55.0,65.0,51.0,59.0,59.0,291.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,65.0,56.0,64.0,61.0,57.0,300.0
20172,,BOGOTA,TARDE,OFICIAL,F,43.0,54.0,51.0,59.0,56.0,270.0
20172,N,BOGOTA,UNICA,OFICIAL,F,41.0,35.0,48.0,39.0,41.0,204.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,67.0,57.0,67.0,55.0,61.0,303.0
20172,N,BOGOTA,UNICA,OFICIAL,M,64.0,66.0,70.0,65.0,60.0,326.0
20172,,BOGOTA,UNICA,NO OFICIAL,M,56.0,55.0,55.0,44.0,55.0,263.0
20181,,BOGOTA,MAÑANA,NO OFICIAL,M,51.0,39.0,51.0,40.0,54.0,232.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,49.0,49.0,50.0,51.0,60.0,261.0
20172,N,BOGOTA,TARDE,OFICIAL,M,46.0,52.0,59.0,64.0,58.0,287.0
20171,N,BOGOTA,COMPLETA,NO OFICIAL,M,76.0,56.0,70.0,66.0,60.0,320.0
20172,N,BOGOTA,TARDE,OFICIAL,F,47.0,60.0,57.0,55.0,63.0,289.0
20172,N,BOGOTA,TARDE,OFICIAL,M,36.0,58.0,48.0,53.0,57.0,263.0
20172,N,BOGOTA,TARDE,OFICIAL,M,64.0,58.0,61.0,61.0,54.0,295.0
20172,,BOGOTA,TARDE,OFICIAL,F,43.0,48.0,47.0,51.0,48.0,240.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,81.0,70.0,64.0,68.0,63.0,337.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,44.0,51.0,53.0,53.0,61.0,268.0
20172,N,BOGOTA,TARDE,NO OFICIAL,F,44.0,46.0,57.0,52.0,64.0,270.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,45.0,38.0,31.0,47.0,35.0,192.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,57.0,65.0,48.0,55.0,49.0,272.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,29.0,27.0,50.0,39.0,41.0,192.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,74.0,55.0,63.0,59.0,320.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,48.0,46.0,49.0,50.0,54.0,248.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,62.0,73.0,65.0,68.0,341.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,62.0,73.0,65.0,68.0,341.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,40.0,55.0,59.0,59.0,60.0,284.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,53.0,42.0,58.0,59.0,61.0,274.0
20172,N,BOGOTA,TARDE,OFICIAL,F,60.0,57.0,51.0,47.0,65.0,277.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,48.0,39.0,43.0,53.0,56.0,239.0
20172,,BOGOTA,TARDE,OFICIAL,M,58.0,58.0,60.0,36.0,57.0,266.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,66.0,58.0,66.0,63.0,54.0,303.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,48.0,69.0,38.0,58.0,53.0,270.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,50.0,57.0,52.0,53.0,51.0,265.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,52.0,56.0,50.0,58.0,66.0,285.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,41.0,52.0,41.0,49.0,43.0,229.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,70.0,69.0,67.0,67.0,71.0,343.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,40.0,55.0,53.0,59.0,57.0,274.0
20172,N,BOGOTA,TARDE,OFICIAL,M,43.0,56.0,43.0,54.0,56.0,258.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,55.0,61.0,61.0,66.0,65.0,313.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,40.0,37.0,36.0,46.0,53.0,214.0
20172,N,BOGOTA,UNICA,OFICIAL,M,57.0,61.0,61.0,58.0,53.0,291.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,44.0,51.0,46.0,52.0,49.0,245.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,44.0,42.0,49.0,52.0,47.0,236.0
20172,N,BOGOTA,TARDE,OFICIAL,F,50.0,53.0,61.0,61.0,71.0,303.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,39.0,64.0,60.0,66.0,69.0,314.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,32.0,38.0,46.0,38.0,37.0,196.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,60.0,70.0,70.0,64.0,68.0,337.0
20172,N,BOGOTA,TARDE,OFICIAL,F,54.0,49.0,39.0,43.0,53.0,233.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,31.0,26.0,34.0,33.0,29.0,153.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,100.0,82.0,79.0,75.0,72.0,394.0
20172,N,BOGOTA,TARDE,OFICIAL,M,53.0,58.0,53.0,54.0,46.0,264.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,43.0,69.0,65.0,63.0,65.0,319.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,64.0,61.0,71.0,67.0,61.0,325.0
20172,N,BOGOTA,TARDE,OFICIAL,F,55.0,53.0,47.0,53.0,51.0,257.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,63.0,62.0,66.0,66.0,328.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,63.0,62.0,66.0,66.0,328.0
20172,N,BOGOTA,TARDE,OFICIAL,M,58.0,63.0,69.0,64.0,68.0,327.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,64.0,74.0,71.0,66.0,67.0,345.0
20172,N,BOGOTA,TARDE,OFICIAL,F,47.0,42.0,42.0,50.0,49.0,229.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,43.0,52.0,71.0,63.0,58.0,298.0
20172,N,BOGOTA,TARDE,OFICIAL,F,65.0,76.0,72.0,66.0,70.0,353.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,63.0,58.0,68.0,66.0,323.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,46.0,42.0,37.0,39.0,42.0,202.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,40.0,56.0,35.0,51.0,42.0,228.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,43.0,59.0,44.0,53.0,59.0,265.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,56.0,60.0,60.0,61.0,58.0,297.0
20172,N,BOGOTA,TARDE,OFICIAL,F,52.0,40.0,41.0,49.0,47.0,224.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,53.0,60.0,49.0,48.0,56.0,266.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,56.0,60.0,54.0,55.0,57.0,282.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,86.0,84.0,77.0,75.0,75.0,392.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,42.0,44.0,42.0,52.0,49.0,232.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,54.0,60.0,64.0,60.0,64.0,307.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,55.0,33.0,40.0,45.0,48.0,213.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,46.0,56.0,55.0,64.0,60.0,289.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,57.0,46.0,53.0,55.0,63.0,272.0
20172,N,BOGOTA,TARDE,OFICIAL,M,57.0,67.0,68.0,67.0,65.0,330.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,53.0,64.0,58.0,63.0,60.0,303.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,61.0,71.0,63.0,74.0,342.0
20172,N,BOGOTA,TARDE,OFICIAL,F,63.0,58.0,52.0,59.0,65.0,294.0
20172,N,BOGOTA,TARDE,OFICIAL,F,54.0,48.0,51.0,50.0,49.0,249.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,48.0,56.0,44.0,43.0,46.0,237.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,53.0,54.0,47.0,57.0,57.0,268.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,48.0,49.0,51.0,53.0,57.0,261.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,50.0,65.0,65.0,63.0,62.0,313.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,79.0,76.0,68.0,72.0,78.0,370.0
20172,,BOGOTA,COMPLETA,OFICIAL,F,59.0,66.0,68.0,64.0,64.0,325.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,35.0,38.0,42.0,45.0,42.0,206.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,60.0,60.0,57.0,66.0,304.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,52.0,52.0,59.0,58.0,52.0,275.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,69.0,56.0,62.0,52.0,68.0,301.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,57.0,60.0,64.0,67.0,307.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,77.0,78.0,68.0,79.0,380.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,49.0,46.0,47.0,43.0,52.0,236.0
20172,,BOGOTA,TARDE,OFICIAL,M,41.0,50.0,47.0,51.0,58.0,253.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,44.0,45.0,38.0,40.0,54.0,221.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,49.0,65.0,61.0,64.0,65.0,313.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,61.0,64.0,66.0,62.0,324.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,61.0,64.0,66.0,62.0,324.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,50.0,55.0,48.0,62.0,56.0,274.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,52.0,68.0,69.0,65.0,72.0,336.0
20172,N,BOGOTA,TARDE,OFICIAL,F,39.0,44.0,39.0,47.0,52.0,225.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,57.0,59.0,62.0,66.0,57.0,303.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,43.0,53.0,47.0,53.0,58.0,260.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,62.0,56.0,51.0,56.0,59.0,280.0
20172,N,BOGOTA,UNICA,OFICIAL,F,54.0,62.0,54.0,59.0,54.0,285.0
20172,,BOGOTA,NOCHE,NO OFICIAL,M,72.0,52.0,30.0,37.0,50.0,223.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,77.0,73.0,71.0,69.0,71.0,357.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,74.0,77.0,78.0,76.0,72.0,378.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,36.0,47.0,42.0,45.0,51.0,227.0
20172,N,BOGOTA,TARDE,OFICIAL,M,64.0,49.0,53.0,53.0,55.0,267.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,62.0,71.0,65.0,44.0,64.0,305.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,62.0,52.0,75.0,58.0,64.0,311.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,69.0,56.0,65.0,61.0,65.0,312.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,63.0,53.0,52.0,42.0,52.0,254.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,75.0,67.0,63.0,70.0,69.0,339.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,46.0,65.0,55.0,64.0,57.0,296.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,46.0,44.0,41.0,38.0,54.0,222.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,57.0,48.0,53.0,56.0,52.0,263.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,38.0,37.0,48.0,34.0,49.0,208.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,72.0,68.0,66.0,58.0,70.0,330.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,56.0,72.0,69.0,66.0,65.0,335.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,62.0,60.0,52.0,46.0,56.0,271.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,40.0,44.0,34.0,42.0,43.0,203.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,51.0,61.0,49.0,59.0,61.0,285.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,46.0,40.0,53.0,45.0,66.0,253.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,M,61.0,58.0,64.0,56.0,59.0,297.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,M,38.0,57.0,34.0,53.0,43.0,230.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,51.0,53.0,57.0,53.0,55.0,271.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,47.0,45.0,54.0,39.0,53.0,238.0
20172,,BOGOTA,TARDE,OFICIAL,M,44.0,47.0,38.0,49.0,43.0,221.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,64.0,69.0,55.0,59.0,58.0,303.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,41.0,58.0,48.0,51.0,55.0,260.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,47.0,57.0,49.0,57.0,56.0,271.0
20181,,BOGOTA,NOCHE,NO OFICIAL,F,42.0,32.0,32.0,31.0,38.0,170.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,53.0,44.0,53.0,53.0,67.0,271.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,59.0,65.0,58.0,49.0,66.0,297.0
20172,N,BOGOTA,TARDE,OFICIAL,F,53.0,51.0,45.0,52.0,51.0,250.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,M,36.0,25.0,35.0,29.0,38.0,160.0
